year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost
2014,8,North West England,Sefton,Sefton outlet,2010,2105,285,6618,5034
2014,9,North West England,Sefton,Sefton outlet,2010,3365,370,5136,5545
2014,10,North West England,Sefton,Sefton outlet,2010,2116,295,4624,2975
2014,11,North West England,Sefton,Sefton outlet,2010,2549,262,8195,6047
2014,12,North West England,Sefton,Sefton outlet,2010,3292,293,8759,2922
2015,1,North West England,Sefton,Sefton outlet,2010,2723,274,5973,5698
2015,2,North West England,Sefton,Sefton outlet,2010,2778,338,6050,4204
2015,3,North West England,Sefton,Sefton outlet,2010,2958,240,6414,6242
2015,4,North West England,Sefton,Sefton outlet,2010,2391,276,8088,3883
2015,5,North West England,Sefton,Sefton outlet,2010,2244,267,6499,4272
2015,6,North West England,Sefton,Sefton outlet,2010,3047,204,3946,3077
2015,7,North West England,Sefton,Sefton outlet,2010,3176,210,6331,4390
2015,8,North West England,Sefton,Sefton outlet,2010,2075,359,5192,2862
2015,9,North West England,Sefton,Sefton outlet,2010,3214,351,2778,2550
2015,10,North West England,Sefton,Sefton outlet,2010,3089,225,8509,6307
2015,11,North West England,Sefton,Sefton outlet,2010,2865,218,2594,5075
2015,12,North West England,Sefton,Sefton outlet,2010,2083,390,4198,4068
2016,1,North West England,Sefton,Sefton outlet,2010,2766,285,3017,3502
2016,2,North West England,Sefton,Sefton outlet,2010,3369,376,5632,4517
2016,3,North West England,Sefton,Sefton outlet,2010,2718,292,4515,6349
2016,4,North West England,Sefton,Sefton outlet,2010,2213,217,5137,6345
2016,5,North West England,Sefton,Sefton outlet,2010,2978,304,6885,2812
2016,6,North West England,Sefton,Sefton outlet,2010,3402,233,5713,6258
2016,7,North West England,Sefton,Sefton outlet,2010,3306,219,7054,5204
2016,8,North West England,Sefton,Sefton outlet,2010,2488,278,5475,6266
2016,9,North West England,Sefton,Sefton outlet,2010,3326,310,3666,4324
2016,10,North West England,Sefton,Sefton outlet,2010,3375,361,9010,3354
2016,11,North West England,Sefton,Sefton outlet,2010,3476,398,2194,5294
2016,12,North West England,Sefton,Sefton outlet,2010,3195,376,7348,4221
2017,1,North West England,Sefton,Sefton outlet,2010,3051,346,6615,5876
2017,2,North West England,Sefton,Sefton outlet,2010,2956,284,4636,2435
2017,3,North West England,Sefton,Sefton outlet,2010,2135,333,3437,3628
2017,4,North West England,Sefton,Sefton outlet,2010,2013,394,8301,5866
2017,5,North West England,Sefton,Sefton outlet,2010,3231,287,2353,5280
2017,6,North West England,Sefton,Sefton outlet,2010,2210,354,9424,2355
2017,7,North West England,Sefton,Sefton outlet,2010,2165,387,8426,3098
2017,8,North West England,Sefton,Sefton outlet,2010,2715,246,2122,5047
2017,9,North West England,Sefton,Sefton outlet,2010,3195,366,8762,5857
2017,10,North West England,Sefton,Sefton outlet,2010,2418,204,8485,4796
2017,11,North West England,Sefton,Sefton outlet,2010,2444,294,5989,6440
2017,12,North West England,Sefton,Sefton outlet,2010,2369,327,2653,6304
2018,1,North West England,Sefton,Sefton outlet,2010,2857,319,3965,5806
2018,2,North West England,Sefton,Sefton outlet,2010,2450,355,4055,5232
2018,3,North West England,Sefton,Sefton outlet,2010,2450,276,5930,5994
2018,4,North West England,Sefton,Sefton outlet,2010,2276,328,6620,3102
2018,5,North West England,Sefton,Sefton outlet,2010,2595,317,5668,3889
2018,6,North West England,Sefton,Sefton outlet,2010,2341,335,7462,3354
2018,7,North West England,Sefton,Sefton outlet,2010,2843,251,7000,2363
2018,8,North West England,Sefton,Sefton outlet,2010,2955,324,6259,6209
2018,9,North West England,Sefton,Sefton outlet,2010,2707,286,2910,6383
2018,10,North West England,Sefton,Sefton outlet,2010,2436,368,8089,3604
2018,11,North West England,Sefton,Sefton outlet,2010,2621,351,3756,2696
2018,12,North West England,Sefton,Sefton outlet,2010,2305,398,6856,2938
2019,1,North West England,Sefton,Sefton outlet,2010,3007,246,4355,4216
2019,2,North West England,Sefton,Sefton outlet,2010,3276,364,7894,3543
2019,3,North West England,Sefton,Sefton outlet,2010,2857,388,4637,5985
2019,4,North West England,Sefton,Sefton outlet,2010,2019,222,8610,4379
2019,5,North West England,Sefton,Sefton outlet,2010,3415,264,8753,4131
2019,6,North West England,Sefton,Sefton outlet,2010,3260,357,7444,4070
2019,7,North West England,Sefton,Sefton outlet,2010,3301,252,7392,3011
2019,8,North West England,Sefton,Sefton outlet,2010,3245,399,4137,4224
2019,9,North West England,Sefton,Sefton outlet,2010,2533,393,7103,5137
2019,10,North West England,Sefton,Sefton outlet,2010,2613,290,3161,4386
2019,11,North West England,Sefton,Sefton outlet,2010,2204,205,5263,4812
2019,12,North West England,Sefton,Sefton outlet,2010,2461,256,3974,2175
2020,1,North West England,Sefton,Sefton outlet,2010,2606,285,4752,3330
2020,2,North West England,Sefton,Sefton outlet,2010,3314,285,6603,3033
2020,3,North West England,Sefton,Sefton outlet,2010,3021,306,7264,3931
2020,4,North West England,Sefton,Sefton outlet,2010,2655,278,5735,4823
2020,5,North West England,Sefton,Sefton outlet,2010,3470,242,2072,6031
2020,6,North West England,Sefton,Sefton outlet,2010,2943,311,2677,5826
2020,7,North West England,Sefton,Sefton outlet,2010,2091,330,3013,5100
2020,8,North West England,Sefton,Sefton outlet,2010,2952,374,8513,4871
2020,9,North West England,Sefton,Sefton outlet,2010,3168,242,2821,4589
2020,10,North West England,Sefton,Sefton outlet,2010,2306,341,2042,2969
2020,11,North West England,Sefton,Sefton outlet,2010,3186,251,3211,6168
2020,12,North West England,Sefton,Sefton outlet,2010,3062,282,9324,4486
2011,1,East of England,Bedford Borough,Bedford Borough branch,2011,3463,307,4659,4754
2011,2,East of England,Bedford Borough,Bedford Borough branch,2011,2831,352,7536,4244
2011,3,East of England,Bedford Borough,Bedford Borough branch,2011,2307,328,7997,2649
2011,4,East of England,Bedford Borough,Bedford Borough branch,2011,2201,204,6181,4859
2011,5,East of England,Bedford Borough,Bedford Borough branch,2011,3032,200,9037,6205
2011,6,East of England,Bedford Borough,Bedford Borough branch,2011,2072,226,6186,6249
2011,7,East of England,Bedford Borough,Bedford Borough branch,2011,3440,230,4323,4551
2011,8,East of England,Bedford Borough,Bedford Borough branch,2011,3016,295,7493,3407
2011,9,East of England,Bedford Borough,Bedford Borough branch,2011,2944,396,9269,2277
2011,10,East of England,Bedford Borough,Bedford Borough branch,2011,3242,305,8958,4841
2011,11,East of England,Bedford Borough,Bedford Borough branch,2011,3399,276,7276,2557
2011,12,East of England,Bedford Borough,Bedford Borough branch,2011,3308,325,7855,4791
2012,1,East of England,Bedford Borough,Bedford Borough branch,2011,3460,389,3556,3605
2012,2,East of England,Bedford Borough,Bedford Borough branch,2011,2825,269,4853,6143
2012,3,East of England,Bedford Borough,Bedford Borough branch,2011,2234,373,4354,5159
2012,4,East of England,Bedford Borough,Bedford Borough branch,2011,3251,360,7692,4893
2012,5,East of England,Bedford Borough,Bedford Borough branch,2011,2471,236,4681,6262
2012,6,East of England,Bedford Borough,Bedford Borough branch,2011,3150,321,7227,3988
2012,7,East of England,Bedford Borough,Bedford Borough branch,2011,2611,364,3738,2926
2012,8,East of England,Bedford Borough,Bedford Borough branch,2011,2528,313,7118,2612
2012,9,East of England,Bedford Borough,Bedford Borough branch,2011,2076,241,3730,4234
2012,10,East of England,Bedford Borough,Bedford Borough branch,2011,2778,385,7121,3007
2012,11,East of England,Bedford Borough,Bedford Borough branch,2011,2404,292,2891,5633
2012,12,East of England,Bedford Borough,Bedford Borough branch,2011,3052,382,7063,4632
2013,1,East of England,Bedford Borough,Bedford Borough branch,2011,2928,335,2437,5154
2013,2,East of England,Bedford Borough,Bedford Borough branch,2011,2523,297,4853,3175
2013,3,East of England,Bedford Borough,Bedford Borough branch,2011,2096,358,3091,5641
2013,4,East of England,Bedford Borough,Bedford Borough branch,2011,2526,203,4377,6365
2013,5,East of England,Bedford Borough,Bedford Borough branch,2011,2699,223,5294,2962
2013,6,East of England,Bedford Borough,Bedford Borough branch,2011,2992,248,6518,4539
2013,7,East of England,Bedford Borough,Bedford Borough branch,2011,2631,295,5054,5214
2013,8,East of England,Bedford Borough,Bedford Borough branch,2011,2700,318,3225,3360
2013,9,East of England,Bedford Borough,Bedford Borough branch,2011,2190,382,9013,2956
2013,10,East of England,Bedford Borough,Bedford Borough branch,2011,2359,241,4320,2336
2013,11,East of England,Bedford Borough,Bedford Borough branch,2011,2323,211,8328,3250
2013,12,East of England,Bedford Borough,Bedford Borough branch,2011,2568,271,7189,4186
2014,1,East of England,Bedford Borough,Bedford Borough branch,2011,2802,336,5776,3508
2014,2,East of England,Bedford Borough,Bedford Borough branch,2011,2803,355,8619,3889
2014,3,East of England,Bedford Borough,Bedford Borough branch,2011,3473,393,8658,3473
2014,4,East of England,Bedford Borough,Bedford Borough branch,2011,2337,240,7915,4228
2014,5,East of England,Bedford Borough,Bedford Borough branch,2011,2772,387,8520,4584
2014,6,East of England,Bedford Borough,Bedford Borough branch,2011,2896,367,8460,5350
2014,7,East of England,Bedford Borough,Bedford Borough branch,2011,2555,297,6985,3440
2014,8,East of England,Bedford Borough,Bedford Borough branch,2011,2364,327,2310,5320
2014,9,East of England,Bedford Borough,Bedford Borough branch,2011,2662,357,7377,3166
2014,10,East of England,Bedford Borough,Bedford Borough branch,2011,2262,255,7141,5848
2014,11,East of England,Bedford Borough,Bedford Borough branch,2011,2671,204,3274,5884
2014,12,East of England,Bedford Borough,Bedford Borough branch,2011,3026,294,7242,3131
2015,1,East of England,Bedford Borough,Bedford Borough branch,2011,2518,203,4617,3818
2015,2,East of England,Bedford Borough,Bedford Borough branch,2011,2779,345,4111,2243
2015,3,East of England,Bedford Borough,Bedford Borough branch,2011,2519,262,8386,3320
2015,4,East of England,Bedford Borough,Bedford Borough branch,2011,2558,279,6115,4228
2015,5,East of England,Bedford Borough,Bedford Borough branch,2011,2654,264,8797,4711
2015,6,East of England,Bedford Borough,Bedford Borough branch,2011,2956,248,2716,6269
2015,7,East of England,Bedford Borough,Bedford Borough branch,2011,3300,307,4952,2509
2015,8,East of England,Bedford Borough,Bedford Borough branch,2011,3191,364,7498,4455
2015,9,East of England,Bedford Borough,Bedford Borough branch,2011,2149,369,7999,6176
2015,10,East of England,Bedford Borough,Bedford Borough branch,2011,3457,340,2082,4291
2015,11,East of England,Bedford Borough,Bedford Borough branch,2011,2297,278,8046,3204
2015,12,East of England,Bedford Borough,Bedford Borough branch,2011,3374,222,8491,2291
2016,1,East of England,Bedford Borough,Bedford Borough branch,2011,3219,252,5474,5862
2016,2,East of England,Bedford Borough,Bedford Borough branch,2011,3095,306,5046,3759
2016,3,East of England,Bedford Borough,Bedford Borough branch,2011,3068,223,8183,5166
2016,4,East of England,Bedford Borough,Bedford Borough branch,2011,2401,389,7515,5232
2016,5,East of England,Bedford Borough,Bedford Borough branch,2011,3323,356,8288,2839
2016,6,East of England,Bedford Borough,Bedford Borough branch,2011,2806,301,7464,2394
2016,7,East of England,Bedford Borough,Bedford Borough branch,2011,2488,262,4049,2297
2016,8,East of England,Bedford Borough,Bedford Borough branch,2011,2883,224,7217,5428
2016,9,East of England,Bedford Borough,Bedford Borough branch,2011,2358,277,7835,3693
2016,10,East of England,Bedford Borough,Bedford Borough branch,2011,2175,384,4167,4576
2016,11,East of England,Bedford Borough,Bedford Borough branch,2011,3097,206,7748,6457
2016,12,East of England,Bedford Borough,Bedford Borough branch,2011,3488,342,5815,4373
2017,1,East of England,Bedford Borough,Bedford Borough branch,2011,2548,355,7927,4316
2017,2,East of England,Bedford Borough,Bedford Borough branch,2011,3035,334,4463,3028
2017,3,East of England,Bedford Borough,Bedford Borough branch,2011,3362,290,6632,4478
2017,4,East of England,Bedford Borough,Bedford Borough branch,2011,2163,355,3225,6106
2017,5,East of England,Bedford Borough,Bedford Borough branch,2011,2609,260,6865,4102
2017,6,East of England,Bedford Borough,Bedford Borough branch,2011,2598,219,4596,3163
2017,7,East of England,Bedford Borough,Bedford Borough branch,2011,3483,399,8325,3530
2017,8,East of England,Bedford Borough,Bedford Borough branch,2011,2960,249,8259,6185
2017,9,East of England,Bedford Borough,Bedford Borough branch,2011,2787,203,9268,4104
2017,10,East of England,Bedford Borough,Bedford Borough branch,2011,2173,244,5824,6286
2017,11,East of England,Bedford Borough,Bedford Borough branch,2011,2977,284,4893,3490
2017,12,East of England,Bedford Borough,Bedford Borough branch,2011,2930,272,6674,2225
2018,1,East of England,Bedford Borough,Bedford Borough branch,2011,2356,260,7176,3042
2018,2,East of England,Bedford Borough,Bedford Borough branch,2011,2230,286,8049,6242
2018,3,East of England,Bedford Borough,Bedford Borough branch,2011,2828,236,4470,6235
2018,4,East of England,Bedford Borough,Bedford Borough branch,2011,2592,393,3679,6233
2018,5,East of England,Bedford Borough,Bedford Borough branch,2011,2169,358,4456,3092
2018,6,East of England,Bedford Borough,Bedford Borough branch,2011,3030,253,7772,2901
2018,7,East of England,Bedford Borough,Bedford Borough branch,2011,2815,274,2977,4488
2018,8,East of England,Bedford Borough,Bedford Borough branch,2011,2726,372,7711,6266
2018,9,East of England,Bedford Borough,Bedford Borough branch,2011,3090,273,2351,2993
2018,10,East of England,Bedford Borough,Bedford Borough branch,2011,2441,241,7795,3124
2018,11,East of England,Bedford Borough,Bedford Borough branch,2011,3493,274,8464,4920
2018,12,East of England,Bedford Borough,Bedford Borough branch,2011,2777,313,3865,5395
2019,1,East of England,Bedford Borough,Bedford Borough branch,2011,2589,289,7138,3358
2019,2,East of England,Bedford Borough,Bedford Borough branch,2011,2495,284,5449,3543
2019,3,East of England,Bedford Borough,Bedford Borough branch,2011,3074,398,4793,3633
2019,4,East of England,Bedford Borough,Bedford Borough branch,2011,2040,355,2877,4694
2019,5,East of England,Bedford Borough,Bedford Borough branch,2011,3283,290,8560,3403
2019,6,East of England,Bedford Borough,Bedford Borough branch,2011,2949,306,4435,2269
2019,7,East of England,Bedford Borough,Bedford Borough branch,2011,2994,299,9276,5944
2019,8,East of England,Bedford Borough,Bedford Borough branch,2011,2754,213,3862,4543
2019,9,East of England,Bedford Borough,Bedford Borough branch,2011,2285,375,4676,3676
2019,10,East of England,Bedford Borough,Bedford Borough branch,2011,2702,270,2149,2162
2019,11,East of England,Bedford Borough,Bedford Borough branch,2011,2498,317,5588,4721
2019,12,East of England,Bedford Borough,Bedford Borough branch,2011,2273,241,9031,3171
2020,1,East of England,Bedford Borough,Bedford Borough branch,2011,3484,240,5713,5047
2020,2,East of England,Bedford Borough,Bedford Borough branch,2011,3008,396,4293,6231
2020,3,East of England,Bedford Borough,Bedford Borough branch,2011,3067,218,4548,2480
2020,4,East of England,Bedford Borough,Bedford Borough branch,2011,2025,269,8667,4929
2020,5,East of England,Bedford Borough,Bedford Borough branch,2011,2857,307,3136,2425
2020,6,East of England,Bedford Borough,Bedford Borough branch,2011,2678,398,2399,5009
2020,7,East of England,Bedford Borough,Bedford Borough branch,2011,3180,237,4196,5761
2020,8,East of England,Bedford Borough,Bedford Borough branch,2011,2594,268,4709,2076
2020,9,East of England,Bedford Borough,Bedford Borough branch,2011,2058,251,7455,2169
2020,10,East of England,Bedford Borough,Bedford Borough branch,2011,2442,282,4634,5006
2020,11,East of England,Bedford Borough,Bedford Borough branch,2011,2755,233,2579,5760
2020,12,East of England,Bedford Borough,Bedford Borough branch,2011,2286,390,5660,4927
2011,1,Scotland,Falkirk,Falkirk branch,2011,3458,252,5581,4004
2011,2,Scotland,Falkirk,Falkirk branch,2011,2605,316,5740,3154
2011,3,Scotland,Falkirk,Falkirk branch,2011,2078,400,5748,4423
2011,4,Scotland,Falkirk,Falkirk branch,2011,2058,256,6603,2025
2011,5,Scotland,Falkirk,Falkirk branch,2011,2489,270,8032,2846
2011,6,Scotland,Falkirk,Falkirk branch,2011,3263,347,3245,5090
2011,7,Scotland,Falkirk,Falkirk branch,2011,3375,221,6198,3711
2011,8,Scotland,Falkirk,Falkirk branch,2011,2869,350,6084,3625
2011,9,Scotland,Falkirk,Falkirk branch,2011,3361,263,7079,5251
2011,10,Scotland,Falkirk,Falkirk branch,2011,2255,391,6316,4302
2011,11,Scotland,Falkirk,Falkirk branch,2011,2649,264,7885,2744
2011,12,Scotland,Falkirk,Falkirk branch,2011,3029,235,7555,6371
2012,1,Scotland,Falkirk,Falkirk branch,2011,2193,366,4927,2097
2012,2,Scotland,Falkirk,Falkirk branch,2011,2373,334,5807,4439
2012,3,Scotland,Falkirk,Falkirk branch,2011,2196,388,6013,4938
2012,4,Scotland,Falkirk,Falkirk branch,2011,3322,374,4217,4706
2012,5,Scotland,Falkirk,Falkirk branch,2011,2717,336,3915,2830
2012,6,Scotland,Falkirk,Falkirk branch,2011,3294,212,3791,4377
2012,7,Scotland,Falkirk,Falkirk branch,2011,2195,318,4858,3099
2012,8,Scotland,Falkirk,Falkirk branch,2011,2577,229,4317,2887
2012,9,Scotland,Falkirk,Falkirk branch,2011,3283,271,8786,6168
2012,10,Scotland,Falkirk,Falkirk branch,2011,2369,205,2672,3623
2012,11,Scotland,Falkirk,Falkirk branch,2011,2798,226,8300,5770
2012,12,Scotland,Falkirk,Falkirk branch,2011,2625,348,8447,5561
2013,1,Scotland,Falkirk,Falkirk branch,2011,3366,317,2405,3154
2013,2,Scotland,Falkirk,Falkirk branch,2011,2223,282,5072,4309
2013,3,Scotland,Falkirk,Falkirk branch,2011,2701,350,3104,5387
2013,4,Scotland,Falkirk,Falkirk branch,2011,2015,350,8008,3703
2013,5,Scotland,Falkirk,Falkirk branch,2011,3181,214,9083,2691
2013,6,Scotland,Falkirk,Falkirk branch,2011,2321,208,3829,5403
2013,7,Scotland,Falkirk,Falkirk branch,2011,2218,302,5259,3030
2013,8,Scotland,Falkirk,Falkirk branch,2011,3274,293,5401,5348
2013,9,Scotland,Falkirk,Falkirk branch,2011,2372,318,2883,3582
2013,10,Scotland,Falkirk,Falkirk branch,2011,3115,363,3479,4774
2013,11,Scotland,Falkirk,Falkirk branch,2011,2600,359,7410,5121
2013,12,Scotland,Falkirk,Falkirk branch,2011,2124,392,8599,6467
2014,1,Scotland,Falkirk,Falkirk branch,2011,2144,237,2704,6139
2014,2,Scotland,Falkirk,Falkirk branch,2011,2589,309,5528,3952
2014,3,Scotland,Falkirk,Falkirk branch,2011,2637,205,4399,6058
2014,4,Scotland,Falkirk,Falkirk branch,2011,2666,230,4731,4743
2014,5,Scotland,Falkirk,Falkirk branch,2011,3321,208,3934,2279
2014,6,Scotland,Falkirk,Falkirk branch,2011,2950,340,9363,2953
2014,7,Scotland,Falkirk,Falkirk branch,2011,2918,395,8457,3153
2014,8,Scotland,Falkirk,Falkirk branch,2011,3184,343,2223,6135
2014,9,Scotland,Falkirk,Falkirk branch,2011,2446,349,3673,6063
2014,10,Scotland,Falkirk,Falkirk branch,2011,2539,319,3273,2800
2014,11,Scotland,Falkirk,Falkirk branch,2011,2069,362,9299,2209
2014,12,Scotland,Falkirk,Falkirk branch,2011,2428,249,2215,4353
2015,1,Scotland,Falkirk,Falkirk branch,2011,3295,230,7929,5705
2015,2,Scotland,Falkirk,Falkirk branch,2011,3121,366,4164,4019
2015,3,Scotland,Falkirk,Falkirk branch,2011,3165,237,4800,4076
2015,4,Scotland,Falkirk,Falkirk branch,2011,2236,304,4830,4242
2015,5,Scotland,Falkirk,Falkirk branch,2011,2877,346,8735,3054
2015,6,Scotland,Falkirk,Falkirk branch,2011,2613,261,8012,3873
2015,7,Scotland,Falkirk,Falkirk branch,2011,2171,323,4652,4532
2015,8,Scotland,Falkirk,Falkirk branch,2011,3237,256,2822,3652
2015,9,Scotland,Falkirk,Falkirk branch,2011,3182,387,4179,2614
2015,10,Scotland,Falkirk,Falkirk branch,2011,2460,321,8183,3851
2015,11,Scotland,Falkirk,Falkirk branch,2011,2526,329,5663,6298
2015,12,Scotland,Falkirk,Falkirk branch,2011,2298,207,2863,2063
2016,1,Scotland,Falkirk,Falkirk branch,2011,3145,320,5154,5275
2016,2,Scotland,Falkirk,Falkirk branch,2011,3171,313,9322,5253
2016,3,Scotland,Falkirk,Falkirk branch,2011,2659,238,2748,6462
2016,4,Scotland,Falkirk,Falkirk branch,2011,3203,228,5358,5865
2016,5,Scotland,Falkirk,Falkirk branch,2011,3052,385,2486,3826
2016,6,Scotland,Falkirk,Falkirk branch,2011,2215,378,6931,4333
2016,7,Scotland,Falkirk,Falkirk branch,2011,2743,243,9133,2737
2016,8,Scotland,Falkirk,Falkirk branch,2011,2056,367,7275,5728
2016,9,Scotland,Falkirk,Falkirk branch,2011,2832,387,9460,4723
2016,10,Scotland,Falkirk,Falkirk branch,2011,3091,305,2377,6432
2016,11,Scotland,Falkirk,Falkirk branch,2011,2833,357,5724,2025
2016,12,Scotland,Falkirk,Falkirk branch,2011,2820,252,3760,3976
2017,1,Scotland,Falkirk,Falkirk branch,2011,2074,333,5217,5937
2017,2,Scotland,Falkirk,Falkirk branch,2011,2689,371,6882,2567
2017,3,Scotland,Falkirk,Falkirk branch,2011,2045,239,3163,4128
2017,4,Scotland,Falkirk,Falkirk branch,2011,2855,282,2878,2169
2017,5,Scotland,Falkirk,Falkirk branch,2011,2777,317,3280,2583
2017,6,Scotland,Falkirk,Falkirk branch,2011,2380,362,2994,4111
2017,7,Scotland,Falkirk,Falkirk branch,2011,3086,382,6719,4498
2017,8,Scotland,Falkirk,Falkirk branch,2011,2193,288,6480,4967
2017,9,Scotland,Falkirk,Falkirk branch,2011,3440,318,2405,4113
2017,10,Scotland,Falkirk,Falkirk branch,2011,2793,268,3333,2456
2017,11,Scotland,Falkirk,Falkirk branch,2011,2142,231,5104,2314
2017,12,Scotland,Falkirk,Falkirk branch,2011,2574,367,4068,5070
2018,1,Scotland,Falkirk,Falkirk branch,2011,3216,374,4431,3494
2018,2,Scotland,Falkirk,Falkirk branch,2011,2617,397,8712,5864
2018,3,Scotland,Falkirk,Falkirk branch,2011,2035,226,7897,5163
2018,4,Scotland,Falkirk,Falkirk branch,2011,3293,206,5207,6337
2018,5,Scotland,Falkirk,Falkirk branch,2011,3202,358,8183,2149
2018,6,Scotland,Falkirk,Falkirk branch,2011,2387,316,5549,4014
2018,7,Scotland,Falkirk,Falkirk branch,2011,3242,210,9050,3743
2018,8,Scotland,Falkirk,Falkirk branch,2011,2573,338,6608,2775
2018,9,Scotland,Falkirk,Falkirk branch,2011,3024,343,4329,3510
2018,10,Scotland,Falkirk,Falkirk branch,2011,2407,270,3469,3172
2018,11,Scotland,Falkirk,Falkirk branch,2011,2504,384,8467,2955
2018,12,Scotland,Falkirk,Falkirk branch,2011,3173,218,6259,3425
2019,1,Scotland,Falkirk,Falkirk branch,2011,2179,206,3037,4671
2019,2,Scotland,Falkirk,Falkirk branch,2011,2260,296,6468,2749
2019,3,Scotland,Falkirk,Falkirk branch,2011,3465,377,9379,4599
2019,4,Scotland,Falkirk,Falkirk branch,2011,2217,285,9010,5257
2019,5,Scotland,Falkirk,Falkirk branch,2011,2408,394,4865,4863
2019,6,Scotland,Falkirk,Falkirk branch,2011,3419,330,3172,5747
2019,7,Scotland,Falkirk,Falkirk branch,2011,2519,231,7870,4655
2019,8,Scotland,Falkirk,Falkirk branch,2011,2725,340,2083,3378
2019,9,Scotland,Falkirk,Falkirk branch,2011,2659,341,5611,3135
2019,10,Scotland,Falkirk,Falkirk branch,2011,2163,379,2853,3825
2019,11,Scotland,Falkirk,Falkirk branch,2011,2486,316,9096,2925
2019,12,Scotland,Falkirk,Falkirk branch,2011,3005,306,6734,2218
2020,1,Scotland,Falkirk,Falkirk branch,2011,3449,293,6714,3774
2020,2,Scotland,Falkirk,Falkirk branch,2011,2307,350,7084,4575
2020,3,Scotland,Falkirk,Falkirk branch,2011,2230,319,5837,6090
2020,4,Scotland,Falkirk,Falkirk branch,2011,2370,388,3921,5125
2020,5,Scotland,Falkirk,Falkirk branch,2011,2710,250,5185,4541
2020,6,Scotland,Falkirk,Falkirk branch,2011,3151,382,7744,2432
2020,7,Scotland,Falkirk,Falkirk branch,2011,2835,209,9079,3960
2020,8,Scotland,Falkirk,Falkirk branch,2011,2591,312,5670,5736
2020,9,Scotland,Falkirk,Falkirk branch,2011,2293,257,2040,5592
2020,10,Scotland,Falkirk,Falkirk branch,2011,2672,376,4449,3487
2020,11,Scotland,Falkirk,Falkirk branch,2011,3425,361,9247,6456
2020,12,Scotland,Falkirk,Falkirk branch,2011,3200,358,9220,2714
2010,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2838,296,9455,6366
2010,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2280,313,4346,6003
2010,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2327,312,8107,5990
2010,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3028,269,8353,2354
2010,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3226,296,7532,6455
2010,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2002,373,8461,3674
2010,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2964,375,4264,5545
2010,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3158,242,9082,3781
2010,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2426,332,8188,4052
2010,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2598,300,8607,4972
2010,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2140,275,9360,4637
2010,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3022,217,5624,5327
2011,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2966,238,7494,2980
2011,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3287,325,6946,3854
2011,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2211,384,2996,4853
2011,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3415,310,7699,2854
2011,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2246,311,4892,2278
2011,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2278,263,7918,2892
2011,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2470,390,2875,2331
2011,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2893,229,6821,3377
2011,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2257,368,6713,4285
2011,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2027,222,6939,5654
2011,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2477,339,3812,4873
2011,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2367,325,8264,4660
2012,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2375,370,8211,3698
2012,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2054,338,2471,4171
2012,3,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2996,267,4753,4395
2012,4,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2726,288,4216,3902
2012,5,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2342,311,6617,3302
2012,6,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2581,344,2845,4381
2012,7,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2165,275,7920,4277
2012,8,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2969,248,2182,2940
2012,9,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3091,282,9183,2210
2012,10,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3013,270,9231,5676
2012,11,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2245,295,3374,6466
2012,12,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2644,286,4355,3328
2013,1,East Midlands,Bassetlaw,Bassetlaw outlet,2010,3432,305,8689,4780
2013,2,East Midlands,Bassetlaw,Bassetlaw outlet,2010,2604,205,9290,2381
